Time1,Time2,Mech Data,new_column
76.76,113.36,0.027216867,
76.77,113.38,0.027216867,0.041385542
76.78,113.4,0.027216867,0.041385542
76.79,113.41,0.028746988,
76.8,113.42,0.028746988,0.039879518
76.81,113.44,0.028746988,0.039879518
76.82,113.45,0.028746988,
76.83,113.47,0.031120482,0.039879518
76.84,113.48,0.031120482,0.039879518
76.85,113.5,0.031120482,
76.86,113.51,0.031120482,0.037457831
76.87,113.53,0.032891566,0.037457831
76.88,113.54,0.032891566,
76.89,113.56,0.032891566,0.037457831
76.9,113.57,0.032891566,0.037457831
76.91,113.59,0.035915663,0.035433735
76.92,113.6,0.035915663,
76.93,113.62,0.035915663,0.035433735
76.94,113.63,0.035915663,0.035433735
76.95,113.66,0.037915663,
76.96,113.66,0.037915663,0.035433735
76.97,113.68,0.037915663,0.033506024
76.98,113.69,0.037915663,
76.99,113.7,0.041325301,0.033506024
77,113.72,0.041325301,0.033506024
77.01,113.73,0.041325301,
77.02,113.75,0.041325301,0.033506024
77.03,113.76,0.043108434,0.031662651
77.04,113.78,0.043108434,
77.05,113.79,0.043108434,0.031662651
77.06,113.81,0.043108434,0.031662651
77.07,113.82,0.043228916,
77.08,113.84,0.043228916,0.031662651
77.09,113.85,0.043228916,0.028915663
77.1,113.87,0.043228916,
77.11,113.88,0.043012048,0.028915663
77.12,113.9,0.043012048,0.028915663
77.13,113.91,0.043012048,
77.14,113.93,0.043012048,0.028915663
77.15,113.94,0.041771084,0.027168675
77.16,113.96,0.041771084,
77.17,113.97,0.041771084,0.027168675
77.18,113.98,0.041771084,0.027168675
77.19,114,0.040313253,
77.2,114.02,0.040313253,0.027168675
77.21,114.03,0.040313253,0.026903614
77.22,114.04,0.040313253,0.026903614
77.23,114.06,0.038096386,
77.24,114.08,0.038096386,0.026903614
77.25,114.09,0.038096386,
77.26,114.1,0.038096386,0.026903614
77.27,114.12,0.03613253,0.026807229
77.28,114.13,0.03613253,0.026807229
77.29,114.15,0.03613253,
77.3,114.16,0.03613253,0.026807229
77.31,114.18,0.033759036,0.026807229
77.32,114.19,0.033759036,
77.33,114.21,0.033759036,0.027325301
77.34,114.22,0.033759036,0.027325301
77.35,114.24,0.031325301,
77.36,114.25,0.031325301,0.027325301
77.37,114.27,0.031325301,0.027325301
77.38,114.28,0.031325301,
77.39,114.3,0.028626506,0.028590361
77.4,114.31,0.028626506,0.028590361
77.41,114.32,0.028626506,
77.42,114.34,0.028626506,0.028590361
77.43,114.35,0.026746988,0.028590361
77.44,114.37,0.026746988,
77.45,114.38,0.026746988,0.030710843
77.46,114.4,0.026746988,0.030710843
77.47,114.41,0.026313253,
77.48,114.43,0.026313253,0.030710843
77.49,114.44,0.026313253,0.030710843
77.5,114.46,0.026313253,0.032542169
77.51,114.48,0.026289157,
77.52,114.49,0.026289157,0.032542169
77.53,114.5,0.026289157,
77.54,114.52,0.026289157,0.032542169
77.55,114.53,0.026939759,0.032542169
77.56,114.55,0.026939759,0.034481928
77.57,114.56,0.026939759,
77.58,114.58,0.026939759,0.034481928
77.59,114.59,0.028204819,0.034481928
77.6,114.6,0.028204819,
77.61,114.62,0.028204819,0.034481928
77.62,114.64,0.028204819,0.036614458
77.63,114.65,0.030614458,
77.64,114.66,0.030614458,0.036614458
77.65,114.68,0.030614458,0.036614458
77.66,114.7,0.030614458,
77.67,114.71,0.032493976,0.036614458
77.68,114.72,0.032493976,0.039192771
77.69,114.74,0.032493976,
77.7,114.75,0.032493976,0.039192771
77.71,114.77,0.034710843,0.039192771
77.72,114.78,0.034710843,
77.73,114.8,0.034710843,0.039192771
77.74,114.81,0.034710843,0.042024096
77.75,114.83,0.03653012,
77.76,114.84,0.03653012,0.042024096
77.77,114.86,0.03653012,0.042024096
77.78,114.87,0.03653012,
77.79,114.89,0.040096386,0.042024096
77.8,114.9,0.040096386,0.042277108
77.81,114.92,0.040096386,
77.82,114.93,0.040096386,0.042277108
77.83,114.94,0.042759036,0.042277108
77.84,114.96,0.042759036,0.042277108
77.85,114.97,0.042759036,
77.86,114.99,0.042759036,0.042361446
77.87,115,0.042975904,0.042361446
77.88,115.02,0.042975904,
77.89,115.03,0.042975904,0.042361446
77.9,115.05,0.042975904,0.042361446
77.91,115.06,0.043313253,
77.92,115.08,0.043313253,0.041783133
77.93,115.09,0.043313253,0.041783133
77.94,115.11,0.043313253,
77.95,115.12,0.04246988,0.041783133
77.96,115.14,0.04246988,0.041783133
77.97,115.15,0.04246988,
77.98,115.17,0.04246988,0.040361446
77.99,115.18,0.040698795,0.040361446
78,115.2,0.040698795,
78.01,115.21,0.040698795,0.040361446
78.02,115.22,0.040698795,0.040361446
78.03,115.24,0.038939759,
78.04,115.26,0.038939759,0.038301205
78.05,115.27,0.038939759,0.038301205
78.06,115.28,0.038939759,
78.07,115.3,0.036783133,0.038301205
78.08,115.31,0.036783133,0.038301205
78.09,115.33,0.036783133,
78.1,115.34,0.036783133,0.036337349
78.11,115.36,0.034481928,0.036337349
78.12,115.37,0.034481928,
78.13,115.39,0.034481928,0.036337349
78.14,115.4,0.034481928,0.036337349
78.15,115.42,0.03153012,0.034240964
78.16,115.43,0.03153012,
78.17,115.45,0.03153012,0.034240964
78.18,115.46,0.03153012,0.034240964
78.19,115.48,0.029771084,
78.2,115.49,0.029771084,0.034240964
78.21,115.51,0.029771084,0.032409639
78.22,115.52,0.029771084,
78.23,115.54,0.02739759,0.032409639
78.24,115.55,0.02739759,0.032409639
78.25,115.56,0.02739759,
78.26,115.58,0.02739759,0.032409639
78.27,115.59,0.026337349,0.030481928
78.28,115.61,0.026337349,
78.29,115.62,0.026337349,0.030481928
78.3,115.64,0.026337349,0.030481928
78.31,115.65,0.026445783,
78.32,115.67,0.026445783,0.030481928
78.33,115.68,0.026445783,0.028192771
78.34,115.7,0.026445783,
78.35,115.71,0.02653012,0.028192771
78.36,115.73,0.02653012,0.028192771
78.37,115.74,0.02653012,
78.38,115.76,0.02653012,0.028192771
78.39,115.77,0.027674699,0.027060241
78.4,115.79,0.027674699,0.027060241
78.41,115.8,0.027674699,
78.42,115.82,0.027674699,0.027060241
78.43,115.83,0.029927711,
78.44,115.84,0.029927711,0.027060241
78.45,115.86,0.029927711,0.026951807
78.46,115.88,0.029927711,0.026951807
78.47,115.89,0.031951807,
78.48,115.9,0.031951807,0.026951807
78.49,115.92,0.031951807,
78.5,115.94,0.031951807,0.026951807
78.51,115.95,0.034,0.027698795
78.52,115.96,0.034,0.027698795
78.53,115.98,0.034,
78.54,115.99,0.034,0.027698795
78.55,116.01,0.036289157,0.027698795
78.56,116.02,0.036289157,
78.57,116.04,0.036289157,0.028156627
78.58,116.05,0.036289157,0.028156627
78.59,116.07,0.03913253,
78.6,116.08,0.03913253,0.028156627
78.61,116.1,0.03913253,0.028156627
78.62,116.11,0.03913253,
78.63,116.13,0.042,0.029891566
78.64,116.14,0.042,0.029891566
78.65,116.16,0.042,
78.66,116.17,0.042,0.029891566
78.67,116.18,0.042771084,0.029891566
78.68,116.2,0.042771084,
78.69,116.22,0.042771084,0.032240964
78.7,116.23,0.042771084,0.032240964
78.71,116.24,0.043060241,
78.72,116.26,0.043060241,0.032240964
78.73,116.27,0.043060241,0.032240964
78.74,116.29,0.043060241,
78.75,116.3,0.04273494,0.034
78.76,116.32,0.04273494,0.034
78.77,116.33,0.04273494,
78.78,116.35,0.04273494,0.034
78.79,116.36,0.04139759,0.034
78.8,116.38,0.04139759,0.036554217
78.81,116.39,0.04139759,
78.82,116.41,0.04139759,0.036554217
78.83,116.42,0.039554217,0.036554217
78.84,116.44,0.039554217,
78.85,116.45,0.039554217,0.036554217
78.86,116.47,0.039554217,0.038457831
78.87,116.48,0.037277108,
78.88,116.5,0.037277108,0.038457831
78.89,116.51,0.037277108,0.038457831
78.9,116.53,0.037277108,
78.91,116.54,0.035421687,0.038457831
78.92,116.55,0.035421687,0.041590361
78.93,116.57,0.035421687,
78.94,116.58,0.035421687,0.041590361
78.95,116.6,0.032349398,0.041590361
78.96,116.61,0.032349398,
78.97,116.63,0.032349398,0.041590361
78.98,116.64,0.032349398,0.042373494
78.99,116.66,0.030590361,
79,116.67,0.030590361,0.042373494
79.01,116.69,0.030590361,0.042373494
79.02,116.7,0.030590361,
79.03,116.72,0.027554217,0.042373494
79.04,116.73,0.027554217,0.042807229
79.05,116.75,0.027554217,
79.06,116.76,0.027554217,0.042807229
79.07,116.78,0.026506024,0.042807229
79.08,116.79,0.026506024,0.042807229
79.09,116.8,0.026506024,
79.1,116.82,0.026506024,0.042373494
79.11,116.84,0.026180723,0.042373494
79.12,116.85,0.026180723,
79.13,116.86,0.026180723,0.042373494
79.14,116.88,0.026180723,0.042373494
79.15,116.89,0.026325301,
79.16,116.91,0.026325301,0.04086747
79.17,116.92,0.026325301,0.04086747
79.18,116.94,0.026325301,
79.19,116.95,0.027036145,0.04086747
79.2,116.97,0.027036145,0.04086747
79.21,116.98,0.027036145,
79.22,117,0.027036145,0.039084337
79.23,117.01,0.028710843,0.039084337
79.24,117.03,0.028710843,
79.25,117.04,0.028710843,0.039084337
79.26,117.06,0.028710843,0.039084337
79.27,117.07,0.031180723,
79.28,117.09,0.031180723,0.036927711
79.29,117.1,0.031180723,0.036927711
79.3,117.12,0.031180723,
79.31,117.13,0.032939759,0.036927711
79.32,117.14,0.032939759,0.036927711
79.33,117.16,0.032939759,
79.34,117.17,0.032939759,0.035120482
79.35,117.19,0.035638554,0.035120482
79.36,117.2,0.035638554,
79.37,117.22,0.035638554,0.035120482
79.38,117.23,0.035638554,0.035120482
79.39,117.25,0.037891566,
79.4,117.26,0.037891566,0.032674699
79.41,117.28,0.037891566,0.032674699
79.42,117.29,0.037891566,0.032674699
79.43,117.31,0.041228916,
79.44,117.32,0.041228916,0.032674699
79.45,117.34,0.041228916,0.030759036
79.46,117.35,0.041228916,
79.47,117.37,0.042771084,0.030759036
79.48,117.38,0.042771084,0.030759036
79.49,117.4,0.042771084,
79.5,117.41,0.042771084,0.030759036
79.51,117.42,0.042975904,0.02826506
79.52,117.44,0.042975904,
79.53,117.46,0.042975904,0.02826506
79.54,117.47,0.042975904,0.02826506
79.55,117.48,0.042771084,
79.56,117.5,0.042771084,0.02826506
79.57,117.51,0.042771084,0.026891566
79.58,117.53,0.042771084,
79.59,117.54,0.041795181,0.026891566
79.6,117.56,0.041795181,0.026891566
79.61,117.58,0.041795181,
79.62,117.59,0.041795181,0.026891566
79.63,117.6,0.039963855,0.026554217
79.64,117.62,0.039963855,
79.65,117.63,0.039963855,0.026554217
79.66,117.65,0.039963855,0.026554217
79.67,117.66,0.037771084,
79.68,117.68,0.037771084,0.026554217
79.69,117.69,0.037771084,0.026939759
79.7,117.71,0.037771084,0.026939759
79.71,117.72,0.035759036,
79.72,117.74,0.035759036,0.026939759
79.73,117.75,0.035759036,0.026939759
79.74,117.76,0.035759036,
79.75,117.78,0.033445783,0.027578313
79.76,117.79,0.033445783,0.027578313
79.77,117.81,0.033445783,
79.78,117.82,0.033445783,0.027578313
79.79,117.84,0.030987952,0.027578313
79.8,117.85,0.030987952,
79.81,117.87,0.030987952,0.029108434
79.82,117.88,0.030987952,0.029108434
79.83,117.9,0.028493976,
79.84,117.91,0.028493976,0.029108434
79.85,117.93,0.028493976,0.029108434
79.86,117.94,0.028493976,
79.87,117.96,0.026686747,0.031421687
79.88,117.97,0.026686747,0.031421687
79.89,117.99,0.026686747,
79.9,118,0.026686747,0.031421687
79.91,118.02,0.026240964,0.031421687
79.92,118.03,0.026240964,
79.93,118.04,0.026240964,0.033313253
79.94,118.06,0.026240964,0.033313253
79.95,118.08,0.026433735,
79.96,118.09,0.026433735,0.033313253
79.97,118.1,0.026433735,0.033313253
79.98,118.12,0.026433735,0.035554217
79.99,118.13,0.026722892,
80,118.15,0.026722892,0.035554217
80.01,118.16,0.026722892,
80.02,118.18,0.026722892,0.035554217
80.03,118.19,0.027879518,0.035554217
80.04,118.21,0.027879518,0.037445783
80.05,118.22,0.027879518,
80.06,118.24,0.027879518,0.037445783
80.07,118.25,0.030433735,0.037445783
80.08,118.27,0.030433735,
80.09,118.28,0.030433735,0.037445783
80.1,118.3,0.030433735,
80.11,118.32,0.032325301,0.040674699
80.12,118.33,0.032325301,0.040674699
80.13,118.34,0.032325301,0.040674699
80.14,118.36,0.032325301,
80.15,118.37,0.035024096,0.040674699
80.16,118.38,0.035024096,0.042301205
80.17,118.4,0.035024096,
80.18,118.41,0.035024096,0.042301205
80.19,118.43,0.036590361,0.042301205
80.2,118.44,0.036590361,
80.21,118.46,0.036590361,0.042301205
80.22,118.47,0.036590361,0.042771084
80.23,118.49,0.040108434,
80.24,118.5,0.040108434,0.042771084
80.25,118.52,0.040108434,0.042771084
80.26,118.53,0.040108434,
80.27,118.55,0.04260241,0.042771084
80.28,118.56,0.04260241,0.042493976
80.29,118.58,0.04260241,
80.3,118.59,0.04260241,0.042493976
80.31,118.61,0.043060241,0.042493976
80.32,118.62,0.043060241,0.042493976
80.33,118.64,0.043060241,
80.34,118.65,0.043060241,0.041349398
80.35,118.66,0.043048193,0.041349398
80.36,118.68,0.043048193,
80.37,118.7,0.043048193,0.041349398
80.38,118.71,0.043048193,0.041349398
80.39,118.72,0.042445783,
80.4,118.74,0.042445783,0.039915663
80.41,118.75,0.042445783,0.039915663
80.42,118.77,0.042445783,
80.43,118.78,0.040614458,0.039915663
80.44,118.8,0.040614458,0.039915663
80.45,118.81,0.040614458,
80.46,118.83,0.040614458,0.037638554
80.47,118.84,0.038855422,0.037638554
80.48,118.86,0.038855422,
80.49,118.87,0.038855422,0.037638554
80.5,118.89,0.038855422,0.037638554
80.51,118.9,0.036337349,
80.52,118.92,0.036337349,0.035795181
80.53,118.93,0.036337349,0.035795181
80.54,118.95,0.036337349,
80.55,118.96,0.034313253,0.035795181
80.56,118.98,0.034313253,0.035795181
80.57,118.99,0.034313253,
80.58,119,0.034313253,0.033277108
80.59,119.02,0.031337349,0.033277108
80.6,119.03,0.031337349,0.033277108
80.61,119.05,0.031337349,
80.62,119.06,0.031337349,0.033277108
80.63,119.08,0.029590361,
80.64,119.1,0.029590361,0.031795181
80.65,119.11,0.029590361,0.031795181
80.66,119.12,0.029590361,0.031795181
80.67,119.14,0.027024096,
80.68,119.15,0.027024096,0.031795181
80.69,119.17,0.027024096,0.029060241
80.7,119.18,0.027024096,
80.71,119.2,0.026240964,0.029060241
80.72,119.21,0.026240964,0.029060241
80.73,119.23,0.026240964,
80.74,119.24,0.026240964,0.029060241
80.75,119.26,0.026289157,0.027144578
80.76,119.27,0.026289157,
80.77,119.28,0.026289157,0.027144578
80.78,119.3,0.026289157,0.027144578
80.79,119.32,0.026566265,
80.8,119.33,0.026566265,0.027144578
80.81,119.34,0.026566265,0.026746988
80.82,119.36,0.026566265,
80.83,119.37,0.027686747,0.026746988
80.84,119.39,0.027686747,0.026746988
80.85,119.4,0.027686747,
80.86,119.42,0.027686747,0.026746988
80.87,119.43,0.029819277,0.026951807
80.88,119.45,0.029819277,
80.89,119.46,0.029819277,0.026951807
80.9,119.48,0.029819277,0.026951807
80.91,119.49,0.031783133,
80.92,119.51,0.031783133,0.026951807
80.93,119.52,0.031783133,0.02726506
80.94,119.54,0.031783133,0.02726506
80.95,119.55,0.033891566,
80.96,119.57,0.033891566,0.02726506
80.97,119.58,0.033891566,0.02726506
80.98,119.6,0.033891566,
80.99,119.61,0.035879518,0.028674699
81,119.62,0.035879518,0.028674699
81.01,119.64,0.035879518,
81.02,119.66,0.035879518,0.028674699
81.03,119.67,0.03926506,0.028674699
81.04,119.68,0.03926506,
81.05,119.7,0.03926506,0.030807229
81.06,119.71,0.03926506,0.030807229
81.07,119.73,0.042,
81.08,119.74,0.042,0.030807229
81.09,119.76,0.042,0.030807229
81.1,119.77,0.042,
81.11,119.79,0.043024096,0.032759036
81.12,119.8,0.043024096,0.032759036
81.13,119.82,0.043024096,
81.14,119.83,0.043024096,0.032759036
81.15,119.85,0.043204819,
81.16,119.86,0.043204819,0.032759036
81.17,119.88,0.043204819,0.034662651
81.18,119.89,0.043204819,0.034662651
81.19,119.91,0.042674699,
81.2,119.92,0.042674699,0.034662651
81.21,119.94,0.042674699,0.034662651
81.22,119.95,0.042674699,0.036855422
81.23,119.96,0.041373494,
81.24,119.98,0.041373494,0.036855422
81.25,119.99,0.041373494,
81.26,120.01,0.041373494,0.036855422
81.27,120.02,0.039337349,0.036855422
81.28,120.04,0.039337349,0.039626506
81.29,120.05,0.039337349,
81.3,120.07,0.039337349,0.039626506
81.31,120.08,0.037108434,0.039626506
81.32,120.1,0.037108434,
81.33,120.11,0.037108434,0.039626506
81.34,120.13,0.037108434,0.042144578
81.35,120.14,0.035144578,
81.36,120.16,0.035144578,0.042144578
81.37,120.17,0.035144578,0.042144578
81.38,120.19,0.035144578,
81.39,120.2,0.032096386,0.042144578
81.4,120.22,0.032096386,0.042626506
81.41,120.23,0.032096386,
81.42,120.24,0.032096386,0.042626506
81.43,120.26,0.03060241,0.042626506
81.44,120.28,0.03060241,
81.45,120.29,0.03060241,0.042626506
81.46,120.3,0.03060241,0.042831325
81.47,120.32,0.027506024,
81.48,120.34,0.027506024,0.042831325
81.49,120.35,0.027506024,0.042831325
81.5,120.36,0.027506024,
81.51,120.38,0.026084337,0.042831325
81.52,120.39,0.026084337,0.042096386
81.53,120.41,0.026084337,
81.54,120.42,0.026084337,0.042096386
81.55,120.44,0.026156627,0.042096386
81.56,120.45,0.026156627,0.042096386
81.57,120.47,0.026156627,
81.58,120.48,0.026156627,0.040361446
81.59,120.5,0.026542169,
81.6,120.51,0.026542169,0.040361446
81.61,120.53,0.026542169,0.040361446
81.62,120.54,0.026542169,0.040361446
81.63,120.56,0.027120482,
81.64,120.57,0.027120482,0.038361446
81.65,120.58,0.027120482,0.038361446
81.66,120.6,0.027120482,
81.67,120.61,0.028879518,0.038361446
81.68,120.63,0.028879518,
81.69,120.64,0.028879518,0.038361446
81.7,120.66,0.028879518,0.036349398
81.71,120.68,0.030927711,0.036349398
81.72,120.69,0.030927711,
81.73,120.7,0.030927711,0.036349398
81.74,120.72,0.030927711,0.036349398
81.75,120.73,0.033216867,
81.76,120.75,0.033216867,0.034313253
81.77,120.76,0.033216867,0.034313253
81.78,120.78,0.033216867,
81.79,120.79,0.035409639,0.034313253
81.8,120.81,0.035409639,0.034313253
81.81,120.82,0.035409639,
81.82,120.84,0.035409639,0.032216867
81.83,120.85,0.037819277,0.032216867
81.84,120.86,0.037819277,0.032216867
81.85,120.88,0.037819277,
81.86,120.9,0.037819277,0.032216867
81.87,120.91,0.041325301,
81.88,120.92,0.041325301,0.029963855
81.89,120.94,0.041325301,0.029963855
81.9,120.95,0.041325301,0.029963855
81.91,120.97,0.04273494,
81.92,120.98,0.04273494,0.029963855
81.93,121,0.04273494,0.027554217
81.94,121.01,0.04273494,
81.95,121.03,0.043072289,0.027554217
81.96,121.04,0.043072289,0.027554217
81.97,121.06,0.043072289,
81.98,121.07,0.043072289,0.027554217
81.99,121.09,0.042891566,0.026903614
82,121.1,0.042891566,
82.01,121.12,0.042891566,0.026903614
82.02,121.13,0.042891566,0.026903614
82.03,121.15,0.041975904,
82.04,121.16,0.041975904,0.026903614
82.05,121.18,0.041975904,0.026710843
82.06,121.19,0.041975904,
82.07,121.21,0.04013253,0.026710843
82.08,121.22,0.04013253,0.026710843
82.09,121.23,0.04013253,
82.1,121.25,0.04013253,0.026710843
82.11,121.26,0.037638554,0.027144578
82.12,121.28,0.037638554,
82.13,121.29,0.037638554,0.027144578
82.14,121.31,0.037638554,0.027144578
82.15,121.32,0.035674699,
82.16,121.34,0.035674699,0.027144578
82.17,121.35,0.035674699,0.02786747
82.18,121.37,0.035674699,
82.19,121.38,0.033518072,0.02786747
82.2,121.4,0.033518072,0.02786747
82.21,121.41,0.033518072,
82.22,121.43,0.033518072,0.02786747
82.23,121.44,0.030819277,0.029481928
82.24,121.46,0.030819277,0.029481928
82.25,121.47,0.030819277,
82.26,121.48,0.030819277,0.029481928
82.27,121.5,0.028277108,0.029481928
82.28,121.52,0.028277108,
82.29,121.53,0.028277108,0.031987952
82.3,121.54,0.028277108,0.031987952
82.31,121.56,0.026506024,
82.32,121.57,0.026506024,0.031987952
82.33,121.59,0.026506024,0.031987952
82.34,121.6,0.026506024,
82.35,121.62,0.026204819,0.034
82.36,121.63,0.026204819,0.034
82.37,121.65,0.026204819,
82.38,121.66,0.026204819,0.034
82.39,121.68,0.026325301,0.034
82.4,121.7,0.026325301,
82.41,121.71,0.026325301,0.036433735
82.42,121.72,0.026325301,0.036433735
82.43,121.74,0.02673494,
82.44,121.75,0.02673494,0.036433735
82.45,121.77,0.02673494,0.036433735
82.46,121.78,0.02673494,
82.47,121.8,0.02813253,0.03860241
82.48,121.81,0.02813253,0.03860241
82.49,121.82,0.02813253,
82.5,121.84,0.02813253,0.03860241
82.51,121.85,0.030409639,0.03860241
82.52,121.87,0.030409639,0.041590361
82.53,121.88,0.030409639,
82.54,121.9,0.030409639,0.041590361
82.55,121.91,0.032373494,0.041590361
82.56,121.93,0.032373494,
82.57,121.94,0.032373494,0.041590361
82.58,121.96,0.032373494,0.04273494
82.59,121.97,0.035096386,
82.6,121.99,0.035096386,0.04273494
82.61,122,0.035096386,0.04273494
82.62,122.02,0.035096386,
82.63,122.03,0.036698795,0.04273494
82.64,122.05,0.036698795,0.042951807
82.65,122.06,0.036698795,
82.66,122.08,0.036698795,0.042951807
82.67,122.09,0.040301205,0.042951807
82.68,122.1,0.040301205,
82.69,122.12,0.040301205,0.042951807
82.7,122.14,0.040301205,0.042277108
82.71,122.15,0.042542169,
82.72,122.16,0.042542169,0.042277108
82.73,122.18,0.042542169,0.042277108
82.74,122.19,0.042542169,
82.75,122.21,0.042987952,0.042277108
82.76,122.23,0.042987952,0.041024096
82.77,122.24,0.042987952,
82.78,122.25,0.042987952,0.041024096
82.79,122.27,0.043072289,0.041024096
82.8,122.28,0.043072289,0.041024096
82.81,122.3,0.043072289,
82.82,122.31,0.043072289,0.039277108
82.83,122.33,0.042204819,0.039277108
82.84,122.34,0.042204819,
82.85,122.36,0.042204819,0.039277108
82.86,122.37,0.042204819,0.039277108
82.87,122.39,0.040686747,
82.88,122.4,0.040686747,0.037012048
82.89,122.42,0.040686747,0.037012048
82.9,122.43,0.040686747,
82.91,122.44,0.03853012,0.037012048
82.92,122.46,0.03853012,0.037012048
82.93,122.48,0.03853012,
82.94,122.49,0.03853012,0.034987952
82.95,122.5,0.036578313,0.034987952
82.96,122.52,0.036578313,
82.97,122.53,0.036578313,0.034987952
82.98,122.55,0.036578313,0.034987952
82.99,122.56,0.034361446,
83,122.58,0.034361446,0.03239759
83.01,122.59,0.034361446,0.03239759
83.02,122.61,0.034361446,
83.03,122.62,0.03126506,0.03239759
83.04,122.64,0.03126506,0.03239759
83.05,122.65,0.03126506,
83.06,122.67,0.03126506,0.030807229
83.07,122.68,0.029481928,0.030807229
83.08,122.7,0.029481928,
83.09,122.71,0.029481928,0.030807229
83.1,122.73,0.029481928,0.030807229
83.11,122.74,0.026927711,
83.12,122.76,0.026927711,0.028096386
83.13,122.77,0.026927711,0.028096386
83.14,122.78,0.026927711,0.028096386
83.15,122.8,0.026325301,
83.16,122.81,0.026325301,0.028096386
83.17,122.83,0.026325301,0.026891566
83.18,122.84,0.026325301,
83.19,122.86,0.026072289,0.026891566
83.2,122.87,0.026072289,0.026891566
83.21,122.89,0.026072289,
83.22,122.9,0.026072289,0.026891566
83.23,122.92,0.026409639,0.026807229
83.24,122.93,0.026409639,
83.25,122.95,0.026409639,0.026807229
83.26,122.96,0.026409639,0.026807229
83.27,122.98,0.027578313,
83.28,122.99,0.027578313,0.026807229
83.29,123.01,0.027578313,0.026939759
83.3,123.02,0.027578313,
83.31,123.04,0.029843373,0.026939759
83.32,123.05,0.029843373,0.026939759
83.33,123.06,0.029843373,
83.34,123.08,0.029843373,0.026939759
83.35,123.1,0.031783133,0.027686747
83.36,123.11,0.031783133,
83.37,123.12,0.031783133,0.027686747
83.38,123.14,0.031783133,0.027686747
83.39,123.15,0.033891566,
83.4,123.17,0.033891566,0.027686747
83.41,123.18,0.033891566,0.029096386
83.42,123.2,0.033891566,0.029096386
83.43,123.21,0.036036145,
83.44,123.23,0.036036145,0.029096386
83.45,123.24,0.036036145,
83.46,123.26,0.036036145,0.029096386
83.47,123.27,0.039325301,0.031373494
83.48,123.29,0.039325301,0.031373494
83.49,123.3,0.039325301,
83.5,123.32,0.039325301,0.031373494
83.51,123.33,0.042084337,0.031373494
83.52,123.35,0.042084337,
83.53,123.36,0.042084337,0.033289157
83.54,123.38,0.042084337,0.033289157
83.55,123.39,0.04313253,
83.56,123.4,0.04313253,0.033289157
83.57,123.42,0.04313253,0.033289157
83.58,123.43,0.04313253,
83.59,123.45,0.043048193,0.035722892
83.6,123.46,0.043048193,0.035722892
83.61,123.48,0.043048193,
83.62,123.49,0.043048193,0.035722892
83.63,123.51,0.04246988,0.035722892
83.64,123.52,0.04246988,
83.65,123.54,0.04246988,0.037301205
83.66,123.55,0.04246988,0.037301205
83.67,123.57,0.04126506,
83.68,123.58,0.04126506,0.037301205
83.69,123.6,0.04126506,0.037301205
83.7,123.61,0.04126506,
83.71,123.63,0.039301205,0.040831325
83.72,123.64,0.039301205,0.040831325
83.73,123.66,0.039301205,
83.74,123.67,0.039301205,0.040831325
83.75,123.68,0.03713253,0.040831325
83.76,123.7,0.03713253,
83.77,123.72,0.03713253,0.042373494
83.78,123.73,0.03713253,0.042373494
83.79,123.74,0.035120482,0.042373494
83.8,123.76,0.035120482,
83.81,123.77,0.035120482,0.042373494
83.82,123.79,0.035120482,0.042759036
83.83,123.8,0.032313253,
83.84,123.82,0.032313253,0.042759036
83.85,123.83,0.032313253,0.042759036
83.86,123.85,0.032313253,
83.87,123.86,0.030518072,0.042759036
83.88,123.88,0.030518072,0.042590361
83.89,123.89,0.030518072,
83.9,123.91,0.030518072,0.042590361
83.91,123.92,0.02753012,0.042590361
83.92,123.94,0.02753012,
83.93,123.95,0.02753012,0.042590361
83.94,123.97,0.02753012,0.041566265
83.95,123.98,0.026192771,
83.96,124,0.026192771,0.041566265
83.97,124.01,0.026192771,0.041566265
83.98,124.02,0.026192771,
83.99,124.04,0.02613253,0.041566265
84,124.05,0.02613253,0.039638554
84.01,124.07,0.02613253,
84.02,124.08,0.02613253,0.039638554
84.03,124.1,0.026337349,0.039638554
84.04,124.11,0.026337349,0.039638554
84.05,124.13,0.026337349,
84.06,124.14,0.026337349,0.03739759
84.07,124.16,0.02713253,
84.08,124.17,0.02713253,0.03739759
84.09,124.19,0.02713253,0.03739759
84.1,124.2,0.02713253,0.03739759
84.11,124.22,0.028915663,
84.12,124.23,0.028915663,0.035650602
84.13,124.25,0.028915663,0.035650602
84.14,124.26,0.028915663,
84.15,124.28,0.031301205,0.035650602
84.16,124.29,0.031301205,0.035650602
84.17,124.3,0.031301205,
84.18,124.32,0.031301205,0.033253012
84.19,124.34,0.033120482,0.033253012
84.2,124.35,0.033120482,
84.21,124.36,0.033120482,0.033253012
84.22,124.38,0.033120482,0.033253012
84.23,124.39,0.03573494,
84.24,124.41,0.03573494,0.031650602
84.25,124.42,0.03573494,0.031650602
84.26,124.44,0.03573494,
84.27,124.45,0.038301205,0.031650602
84.28,124.47,0.038301205,0.031650602
84.29,124.48,0.038301205,
84.3,124.5,0.038301205,0.028879518
84.31,124.51,0.041457831,0.028879518
84.32,124.53,0.041457831,
84.33,124.54,0.041457831,0.028879518
84.34,124.56,0.041457831,0.028879518
84.35,124.57,0.043156627,
84.36,124.59,0.043156627,0.027216867
84.37,124.6,0.043156627,0.027216867
84.38,124.62,0.043156627,0.027216867
84.39,124.63,0.043216867,
